Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text.started,text.stopped,text_4.started,text_4.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1000,0.0,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,2,2,3,0,4,4,7,,,162.38103826000878,None,163.3645264000079,None,3.506510416666667,1.2789403000060702,163.3645264000079,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Rollo de queso.png,0.9201641182756888,None,0,2,2,3,0,5,5,33,,,163.69766236000868,None,164.69787020000513,None,3.506510416666667,1.173207599989837,164.69787020000513,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Popetas.jpg,0.9621625733302204,None,0,2,2,3,0,6,6,16,,,164.93092439001046,165.9311316000094,165.91441840000334,None,3.506510416666667,1.679455899997265,165.91441840000334,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Kiwi.jpg,0.3929145850942286,None,0,2,2,3,0,7,7,8,,,166.6309587300071,167.63115709999693,167.63115709999693,None,3.506510416666667,1.8585936000017682,167.63115709999693,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Brownie.jpg,0.2838924074864093,None,0,2,2,3,0,8,8,3,,,168.53056526001018,169.53110350000497,169.51431410000077,None,3.506510416666667,1.643666400006623,169.51431410000077,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,2,2,3,0,9,9,35,,,170.19715503000916,171.19756539999798,171.18057140000747,None,3.506510416666667,1.6477688000013586,171.18057140000747,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Pizza.png,0.21192443516553439,None,0,2,2,3,0,10,10,31,,,171.86394853000965,172.8640519000037,172.8640519000037,None,3.506510416666667,1.9708943000005092,172.8640519000037,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Coliflor.jpg,0.3640740491088985,None,0,2,2,3,0,11,11,24,,,173.8638299300088,174.86407199999667,174.86407199999667,None,3.506510416666667,2.2212533999991138,174.86407199999667,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,2,2,3,0,12,12,18,,,176.13033266000565,None,177.11388850001094,None,3.506510416666667,1.6516678999905707,177.11388850001094,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,2,2,3,0,13,13,12,,,177.79716032999713,178.79707909999706,178.79707909999706,None,None,None,178.79707909999706,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Uvas.jpg,0.4959291644143431,None,0,2,2,3,0,14,14,19,,,180.83030279000084,None,181.8149623000063,180.82336930000747,3.506510416666667,1.0842953999963356,181.8149623000063,180.82336930000747,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Muffin de banano.png,0.9610615059009696,None,0,2,2,3,0,15,15,25,,,181.9637214900038,182.96402130000934,182.96402130000934,None,3.506510416666667,1.5560015000082785,182.96402130000934,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Pizzetas.png,0.3295951589873042,None,0,2,2,3,0,16,16,32,,,183.56363756000354,None,184.56363960000454,None,3.506510416666667,1.5213560999982292,184.56363960000454,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,2,2,3,0,17,17,9,,,185.26293760001136,186.26346250000643,186.26346250000643,None,3.506510416666667,1.2059330999909434,186.26346250000643,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Brocoli.jpg,0.24293074945529525,None,0,2,2,3,0,18,18,21,,,186.49674523000576,None,187.4970258000103,None,3.506510416666667,1.7262862000061432,187.4970258000103,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Chontaduro.png,0.8693553300418813,None,0,2,2,3,0,19,19,23,,,188.2469314299975,189.2465058000089,189.2465058000089,None,3.506510416666667,1.5522178000101121,189.2465058000089,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Papas picantes.jpg,0.524978898672612,None,0,2,2,3,0,20,20,27,,,189.8295739300098,190.8297556000034,190.81317740000668,None,3.506510416666667,1.8121882999985246,190.81317740000668,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/pistachos.jpg,0.7450869742741464,None,0,2,2,3,0,21,21,30,,,191.6628673300016,192.66310890000022,192.64645600000222,None,3.506510416666667,1.5965823000005912,192.64645600000222,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,2,2,3,0,22,22,2,,,193.2960411600099,194.29632410001068,194.29632410001068,None,3.506510416666667,1.0901024999911897,194.29632410001068,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Mango.jpeg,0.4341155418941499,None,0,2,2,3,0,23,23,10,,,194.4293607600004,195.429916699999,195.4131955000048,None,3.506510416666667,1.7453361000079894,195.4131955000048,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,2,2,3,0,24,24,17,,,196.22942849000245,197.22987779999676,197.21305020000727,None,3.506510416666667,1.29845970000315,197.21305020000727,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Rollos de canela.png,0.2610974409574519,None,0,2,2,3,0,25,25,34,,,197.56270196000986,None,198.5460938000033,None,3.506510416666667,1.4309971999900881,198.5460938000033,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,2,2,3,0,26,26,6,,,199.029192160003,200.02938170000562,200.02938170000562,None,3.506510416666667,1.5379847000003792,200.02938170000562,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,2,2,3,0,27,27,14,,,200.59603803001082,201.59605849999934,201.59605849999934,None,3.506510416666667,1.7712889999966137,201.59605849999934,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Almojabanas.png,0.6725051200713246,None,0,2,2,3,0,28,28,20,,,202.42949269000817,None,203.39604160000454,None,3.506510416666667,2.5871744000032777,203.39604160000454,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Croissant.jpg,0.5824748589948932,None,0,2,2,3,0,29,29,5,,,205.04611025999765,206.04581000001053,206.04581000001053,None,3.506510416666667,2.104472600010922,206.04581000001053,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Banano.jpeg,0.2267656716538785,None,0,2,2,3,0,30,30,1,,,207.19583556001015,None,208.17932320000546,None,3.506510416666667,1.8181781000021147,208.17932320000546,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,2,2,3,0,31,31,15,,,209.0292944300032,210.02910710001015,210.02910710001015,None,3.506510416666667,1.8060337999922922,210.02910710001015,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,2,2,3,0,32,32,4,,,210.91202752000245,None,211.89545989999897,None,3.506510416666667,1.5853482999955304,211.89545989999897,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,2,2,3,0,33,33,13,,,212.52866746000944,None,213.51250310000614,None,3.506510416666667,1.6015511000005063,213.51250310000614,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Pepinillos.png,0.0038966441241518046,None,0,2,2,3,0,34,34,28,,,214.17861589001112,None,215.16215360000206,None,3.506510416666667,1.6826823999872431,215.16215360000206,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Pescadito.png,0.7172825011486081,None,0,2,2,3,0,35,35,29,,,215.8949823600007,None,216.86194420000538,None,3.506510416666667,1.7027668000082485,216.86194420000538,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,3,3,2,0,0,0,19,,,217.62859075999876,218.62860300000466,218.62860300000466,None,3.506510416666667,1.6532731000042986,218.62860300000466,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,3,3,2,0,1,1,33,,,219.3284215600026,220.3284898999991,220.3284898999991,None,3.506510416666667,1.6048735000076704,220.3284898999991,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,3,3,2,0,2,2,16,,,221.01155382001016,None,221.99520650001068,None,3.506510416666667,1.7301996000023792,221.99520650001068,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,3,3,2,0,3,3,17,,,222.79480459000186,None,223.77822750000632,None,3.506510416666667,1.530055800001719,223.77822750000632,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,3,3,2,0,4,4,30,,,224.34478903000272,None,225.3278627999971,None,3.506510416666667,1.5974781999975676,225.3278627999971,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,3,3,2,0,5,5,15,,,225.97802376000908,None,226.9614339999971,None,3.506510416666667,1.085785899995244,226.9614339999971,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,3,3,2,0,6,6,29,,,227.09501786000618,None,228.07976520000375,None,3.506510416666667,1.3287454999954207,228.07976520000375,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,3,3,2,0,7,7,32,,,228.46117866000276,None,229.4447605000023,None,3.506510416666667,1.2512874999956694,229.4447605000023,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,3,3,2,0,8,8,21,,,229.72798983000538,230.72800509999797,230.7113534000091,None,3.506510416666667,1.2278188000054797,230.7113534000091,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,3,3,2,0,9,9,6,,,230.99450555999937,231.99467120000918,231.99467120000918,None,3.506510416666667,1.5547432000021217,231.99467120000918,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,3,3,2,0,10,10,34,,,232.5947119600052,None,233.57926359999692,None,3.506510416666667,1.3332272999978159,233.57926359999692,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,3,3,2,0,11,11,10,,,233.96098885999817,234.96103420000873,234.96103420000873,None,3.506510416666667,1.2892178000038257,234.96103420000873,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,3,3,2,0,12,12,24,,,235.2778841300038,236.2777522999968,236.2777522999968,None,3.506510416666667,1.504747099999804,236.2777522999968,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,3,3,2,0,13,13,14,,,236.81091313000215,237.81083149999904,237.81083149999904,None,3.506510416666667,1.939750699995784,237.81083149999904,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,3,3,2,0,14,14,11,,,238.81086079001105,239.8109076999972,239.79416469999705,None,3.506510416666667,1.062819300001138,239.79416469999705,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,3,3,2,0,15,15,0,,,239.94408012000204,None,240.92882820000523,None,3.506510416666667,1.7821262999932515,240.92882820000523,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,3,3,2,0,16,16,35,,,241.74393512999958,None,242.72718830000667,None,3.506510416666667,1.412724399997387,242.72718830000667,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,3,3,2,0,17,17,25,,,243.2106172899992,244.21079240000108,244.1940362000023,None,3.506510416666667,1.363661100011086,244.1940362000023,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,3,3,2,0,18,18,31,,,244.6103270600026,None,245.5938645999995,None,3.506510416666667,1.2508873000042513,245.5938645999995,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,3,3,2,0,19,19,12,,,245.87718663000996,246.8775966000103,246.8775966000103,None,3.506510416666667,1.723337099989294,246.8775966000103,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,3,3,2,0,20,20,5,,,247.6437851600087,248.64378820000275,248.64378820000275,None,3.506510416666667,1.5875616999983322,248.64378820000275,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,3,3,2,0,21,21,26,,,249.27695836000493,None,250.26034600001003,None,3.506510416666667,1.5158866999991005,250.26034600001003,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,3,3,2,0,22,22,1,,,250.82703496000903,None,251.7940183000028,None,3.506510416666667,1.7857996999955503,251.7940183000028,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,3,3,2,0,23,23,3,,,252.6605138900093,253.66020870000648,253.66020870000648,None,3.506510416666667,1.8114513000036823,253.66020870000648,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,3,3,2,0,24,24,8,,,254.49319973000237,255.4938994999975,255.4938994999975,None,3.506510416666667,1.5106728000100702,255.4938994999975,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,3,3,2,0,25,25,2,,,256.06030089001143,None,257.04370680000284,None,3.506510416666667,1.515149900005781,257.04370680000284,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,3,3,2,0,26,26,20,,,257.6265554900063,None,258.6097548999969,None,3.506510416666667,1.4978200000041397,258.6097548999969,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,3,3,2,0,27,27,28,,,259.17647879000725,None,260.16192440000304,None,3.506510416666667,1.151220400002785,260.16192440000304,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,3,3,2,0,28,28,18,,,260.35967206000646,None,261.3433775000012,None,3.506510416666667,1.385348800002248,261.3433775000012,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,3,3,2,0,29,29,13,,,261.7598034300041,262.75964289999683,262.75964289999683,None,3.506510416666667,1.5714348999899812,262.75964289999683,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,3,3,2,0,30,30,23,,,263.36006143001,264.3598323000042,264.3598323000042,None,3.506510416666667,1.4703515000001062,264.3598323000042,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,3,3,2,0,31,31,4,,,264.89322569000507,265.89296810000087,265.89296810000087,None,3.506510416666667,1.3415018999949098,265.89296810000087,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,3,3,2,0,32,32,27,,,266.2595439300072,None,267.2428297000006,None,3.506510416666667,1.1621094000001904,267.2428297000006,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,3,3,2,0,33,33,9,,,267.5260489800072,268.5261167999997,268.5261167999997,None,3.506510416666667,1.88846729999932,268.5261167999997,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,3,3,2,0,34,34,7,,,269.4594156600099,None,270.44287389999954,None,3.506510416666667,1.516683699999703,270.44287389999954,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,3,3,2,0,35,35,22,,,271.0258801900098,None,272.0111770000076,None,3.506510416666667,1.0507488000002922,272.0111770000076,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.02,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
,,,,,,,,,,,,,,,,,,,,,,,272.09329250000883,None,273.0935229000024,None,274.1278774000093,None,275.1508299999987,None,276.1383019000059,None,,,,,,,
