Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text.started,text.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1000,0.0,imagenes\Manzana.jpg,0.5168162194437935,None,0,1,1,3,0,17,17,11,85.31968295999104,None,85.3257283999992,None,4.489583333333333,0.12215309997554868,85.3257283999992,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.0,imagenes\Chocoramo.jfif.jpg,0.7789437122019539,None,0,1,1,3,0,18,18,4,85.48608986000181,None,85.49310710001737,None,3.4348958333333335,0.12003759999061003,85.49310710001737,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.0,imagenes\Uvas.jpg,0.7734382152670648,None,0,1,1,3,0,19,19,19,85.65293716001906,85.66377129999455,85.65789030000451,None,2.85546875,0.10334190001594834,85.65789030000451,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.0,,,,0,1,1,3,,,,,,,,,,,,,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,imagenes\Popetas.jpg,0.07650200324054446,None,0,2,2,1,0,0,0,16,85.83620262000477,None,85.83262299999478,None,3.779947916666667,0.13220049999654293,85.83262299999478,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,imagenes\Uvas.jpg,0.7734382152670648,None,0,2,2,1,0,1,1,19,86.00298056000611,None,85.99639810001827,None,4.28125,0.09974060000968166,85.99639810001827,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,imagenes\Chocoramo.jfif.jpg,0.7789437122019539,None,0,2,2,1,0,2,2,4,86.15276108999387,86.14949460001662,86.14328509999905,None,3.0572916666666665,0.2855564999917988,86.14328509999905,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,imagenes\Papas-naturales.jpg,0.15856838916280946,None,0,2,2,1,0,3,3,13,86.45297243000823,86.46938900000532,86.45921190001536,None,3.962239583333333,0.15374270000029355,86.45921190001536,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,imagenes\Croissant.jpg,0.6152458173421255,None,0,2,2,1,0,4,4,5,86.65277816000162,86.66424220000044,86.65768870001193,None,3.2591145833333335,0.15499999999883585,86.65768870001193,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,imagenes\bon-bon-bun.jpg,0.7387922093313524,None,0,2,2,1,0,5,5,2,86.85282476001885,86.86334790001274,86.85789810001734,None,3.51953125,0.25702410002122633,86.85789810001734,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,imagenes\Manzana.jpg,0.5168162194437935,None,0,2,2,1,0,6,6,11,87.15251755999634,None,87.15915740001947,None,3.3372395833333335,0.16982779998215847,87.15915740001947,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,imagenes\Alpinito.jpg,0.4515332417045813,None,0,2,2,1,0,7,7,0,87.3864630899916,None,87.38390370001434,None,3.20703125,0.09647790002054535,87.38390370001434,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,imagenes\Galletas Tosh.jpg,0.478088790487872,None,0,2,2,1,0,8,8,6,87.51965346001089,None,87.52630800000043,None,4.053385416666667,0.1207097000151407,87.52630800000043,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,imagenes\Yogurt-alpina.jpg,0.21540995091807813,None,0,2,2,1,0,9,9,18,87.68631856000866,None,87.67775649999385,None,2.783854166666667,0.18526710002333857,87.67775649999385,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,imagenes\Kiwi.jpg,0.5893907384852061,None,0,2,2,1,0,10,10,8,87.88604422999197,87.90260190001572,87.8867220999964,None,2.770833333333333,0.10936189998756163,87.8867220999964,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
