Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text.started,text.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1000,0.0,imagenes/Brocoli.jpg,0.24293074945529525,None,0,1,1,3,0,7,7,21,,,91.118237090006,92.11856670002453,92.11856670002453,None,3.545572916666667,1.2436089999973774,92.11856670002453,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Papas picantes.jpg,0.524978898672612,None,0,1,1,3,0,8,8,27,,,92.38519339001505,93.38524500001222,93.36841320001986,None,3.565104166666667,1.6950666999910027,93.36841320001986,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Chontaduro.png,0.8693553300418813,None,0,1,1,3,0,9,9,23,,,94.10187468997901,95.10176979994867,95.10176979994867,None,3.565104166666667,1.1537168000359088,95.10176979994867,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,1,1,3,0,10,10,4,,,95.30174787994474,96.30167309998069,96.30167309998069,None,3.565104166666667,1.1059109000489116,96.30167309998069,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Kiwi.jpg,0.3929145850942286,None,0,1,1,3,0,11,11,8,,,96.43510108994087,97.43498139991425,97.43498139991425,None,3.565104166666667,1.3758543999865651,97.43498139991425,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Mango.jpeg,0.4341155418941499,None,0,1,1,3,0,12,12,10,,,97.85135017998982,None,98.83496040001046,None,3.565104166666667,1.3177506000502035,98.83496040001046,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Banano.jpeg,0.2267656716538785,None,0,1,1,3,0,13,13,1,,,99.20147967990488,100.2012437999947,100.18472479993943,None,3.565104166666667,1.7136076000751927,100.18472479993943,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,1,1,3,0,14,14,13,,,100.93446528998902,101.93472479993943,101.93472479993943,None,3.565104166666667,1.507320799981244,101.93472479993943,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Rollos de canela.png,0.2610974409574519,None,0,1,1,3,0,15,15,34,,,102.48449307994451,103.4846842000261,103.46811589994468,None,3.565104166666667,1.1833589000161737,103.46811589994468,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/pistachos.jpg,0.7450869742741464,None,0,1,1,3,0,16,16,30,,,103.68491778994212,None,104.6678007999435,None,3.565104166666667,1.3963946000440046,104.6678007999435,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,1,1,3,0,17,17,17,,,105.1177785799373,106.11792300001252,106.11792300001252,None,3.565104166666667,1.5945539000676945,106.11792300001252,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Muffin de banano.png,0.9610615059009696,None,0,1,1,3,0,18,18,25,,,106.78444585995749,107.78446039999835,107.78446039999835,None,3.565104166666667,1.7425100000109524,107.78446039999835,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,1,1,3,0,19,19,14,,,108.55104798992397,109.55121379997581,109.55121379997581,None,3.565104166666667,1.48857509996742,109.55121379997581,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,1,1,3,0,20,20,7,,,110.08440297993366,111.08427220000885,111.08427220000885,None,3.565104166666667,1.3097834999207407,111.08427220000885,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,1,1,3,0,21,21,35,,,111.41746048995992,None,112.40187970001716,None,3.565104166666667,1.3137054999824613,112.40187970001716,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Pescadito.png,0.7172825011486081,None,0,1,1,3,0,22,22,29,,,112.76718798000365,113.76758430001792,113.75075230002403,None,3.565104166666667,1.482062999974005,113.75075230002403,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,1,1,3,0,23,23,6,,,114.30087666999316,None,115.28415770002175,None,3.565104166666667,1.6522059000562876,115.28415770002175,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Brownie.jpg,0.2838924074864093,None,0,1,1,3,0,24,24,3,,,116.0006952699623,117.00069929996971,117.00069929996971,None,3.565104166666667,1.4591237999266014,117.00069929996971,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Canelazo.png,0.6730479360767814,None,0,1,1,3,0,25,25,22,,,117.55055994988652,118.55027589993551,118.53361149993725,None,3.565104166666667,1.7477352001005784,118.53361149993725,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,1,1,3,0,26,26,15,,,119.31732328998623,120.3172157999361,120.3172157999361,None,3.565104166666667,1.4730365999275818,120.3172157999361,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
